URL,Title,PrepTime,TotalTime,Ingredients,Instructions
http://www.delish.com/search//cooking/recipe-ideas/a51518/nachos-supreme-recipe/,Nachos Supreme,0hours15mins,0hours50mins,"['1 tbsp.extra-virgin olive oil', '1 large onion, chopped', '1 lb.ground beef', '2 garlic cloves, minced', '1 tbsp.taco seasoning', '1 kosher salt', ' 1/4c.(15-oz.) can refried beans', '1 water', '2 c.large bag tortilla chips', '2 c.shredded cheddar', ' 1/2c.Shredded Monterey jack', '1 pickled jalapeños', '1 (15-oz.) can black beans, drained', '1 avocado, diced', ' 1/4c.large tomato, diced', ' 1/4c.thinly sliced green onions']","[' Preheat oven to 425º and line a large baking sheet with foil. In a large skillet over medium heat, heat oil. Add onion and cook until soft, 5 minutes, then add ground beef and cook until no longer pink, 6 minutes more. Drain fat.Add garlic and taco seasoning and season with salt. Cook until meat is well browned and slightly crispy, 5 minutes more. Add refried beans and water to skillet and stir until combined.Add half the tortilla chips and top with beef-bean mixture, half the cheese, half the black beans, and half the pickled jalapeños. Repeat one more layer.Bake until cheese is melty, 15 minutes.Scatter with tomato, avocado, and green onions. Drizzle with sour cream and hot sauce and devour.']"
http://www.delish.com/search//cooking/recipe-ideas/a51518/nachos-supreme-recipe/,Nachos Supreme,0hours15mins,0hours50mins,"['1 tbsp.extra-virgin olive oil', '1 large onion, chopped', '1 lb.ground beef', '2 garlic cloves, minced', '1 tbsp.taco seasoning', '1 kosher salt', ' 1/4c.(15-oz.) can refried beans', '1 water', '2 c.large bag tortilla chips', '2 c.shredded cheddar', ' 1/2c.Shredded Monterey jack', '1 pickled jalapeños', '1 (15-oz.) can black beans, drained', '1 avocado, diced', ' 1/4c.large tomato, diced', ' 1/4c.thinly sliced green onions']","[' Preheat oven to 425º and line a large baking sheet with foil. In a large skillet over medium heat, heat oil. Add onion and cook until soft, 5 minutes, then add ground beef and cook until no longer pink, 6 minutes more. Drain fat.Add garlic and taco seasoning and season with salt. Cook until meat is well browned and slightly crispy, 5 minutes more. Add refried beans and water to skillet and stir until combined.Add half the tortilla chips and top with beef-bean mixture, half the cheese, half the black beans, and half the pickled jalapeños. Repeat one more layer.Bake until cheese is melty, 15 minutes.Scatter with tomato, avocado, and green onions. Drizzle with sour cream and hot sauce and devour.']"
http://www.delish.com/search//cooking/recipe-ideas/a25837513/jamaican-oxtail-stew-recipe/,Jamaican Oxtail Stew,0hours15mins,2hours30mins,"['1 tbsp.vegetable oil', '3 lb.oxtail, cut into 2 pieces', '1 Kosher salt', '6 Freshly ground black pepper', '2 tbsp.large onion, chopped', '4 green onions, sliced, plus more for garnish', '3 tbsp.peeled and minced fresh ginger', '2 tbsp.cloves garlic, minced', '2 tsp.tomato paste', '3 tbsp.freshly chopped thyme', '1 allspice berries', '3 tbsp.all-purpose flour', '2 tbsp.or 2 habanero chilis, depending on spice preference', '1 tbsp.packed brown sugar', '1 low-sodium soy sauce']","['In a large Dutch oven over medium heat, heat oil. Season oxtails all over with salt and pepper. Working in batches, sear all pieces of oxtail until golden on all sides. Remove oxtails from pot and set aside in a large bowl.Add half the onion and half the green onion and cook until soft, 6 minutes. Add ginger, garlic, tomato paste, thyme, and allspice berries and cook until mixture is fragrant and tomato paste has darkened slightly, 2 to 3 minutes. Add flour and cook, stirring frequently, until no longer raw, 1 to 2 minutes more.Remove pot from heat and return oxtail to pot. Add chiles and 4 cups water to the pot and return to medium heat. Bring to a simmer and cover and cook for 1 hour, stirring occasionally. Skim fat occasionally if desired.After 1 hour of cooking, add remaining onion and green onion. Stir in brown sugar, soy sauce, and Worcestershire sauce. Continue to cook, stirring occasionally, until meat is tender and falling off the bone, 45 minutes to an hour longer. Remove chilis, fold in butter beans, and garnish with green onion. Serve over rice.']"
http://www.delish.com/search//cooking/recipe-ideas/a25837513/jamaican-oxtail-stew-recipe/,Jamaican Oxtail Stew,0hours15mins,2hours30mins,"['1 tbsp.vegetable oil', '3 lb.oxtail, cut into 2 pieces', '1 Kosher salt', '6 Freshly ground black pepper', '2 tbsp.large onion, chopped', '4 green onions, sliced, plus more for garnish', '3 tbsp.peeled and minced fresh ginger', '2 tbsp.cloves garlic, minced', '2 tsp.tomato paste', '3 tbsp.freshly chopped thyme', '1 allspice berries', '3 tbsp.all-purpose flour', '2 tbsp.or 2 habanero chilis, depending on spice preference', '1 tbsp.packed brown sugar', '1 low-sodium soy sauce']","['In a large Dutch oven over medium heat, heat oil. Season oxtails all over with salt and pepper. Working in batches, sear all pieces of oxtail until golden on all sides. Remove oxtails from pot and set aside in a large bowl.Add half the onion and half the green onion and cook until soft, 6 minutes. Add ginger, garlic, tomato paste, thyme, and allspice berries and cook until mixture is fragrant and tomato paste has darkened slightly, 2 to 3 minutes. Add flour and cook, stirring frequently, until no longer raw, 1 to 2 minutes more.Remove pot from heat and return oxtail to pot. Add chiles and 4 cups water to the pot and return to medium heat. Bring to a simmer and cover and cook for 1 hour, stirring occasionally. Skim fat occasionally if desired.After 1 hour of cooking, add remaining onion and green onion. Stir in brown sugar, soy sauce, and Worcestershire sauce. Continue to cook, stirring occasionally, until meat is tender and falling off the bone, 45 minutes to an hour longer. Remove chilis, fold in butter beans, and garnish with green onion. Serve over rice.']"
http://www.delish.com/search//cooking/recipe-ideas/a25658914/pepper-steak-recipe/,Best-Ever Pepper Steak,0hours15mins,0hours30mins,"[' 1/4c.low-sodium soy sauce', '2 tbsp.rice wine vinegar', '4 tsp.packedbrown sugar', '1 tbsp.cornstarch', '2 tbsp.vegetable oil, divided', '1 lb.Kosher salt', '1 Freshly ground black pepper', '1 flank steak, thinly sliced against the grain', '3 red bell pepper, thinly sliced', '1 tbsp.green bell pepper, thinly sliced']","['Make sauce:In a medium bowl, whisk the soy sauce with the vinegar, sugar, and cornstarch. Set aside.In a large skillet over high heat, heat 1 tablespoon oil. Addflank steak, season with salt, and cook until cooked through andseared on all sides, about 8 minutes. Remove steak to a plate.Add 1 tablespoon remaining oil andred and green bell peppers to the skillet. Cook until softened, about 4 minutes. Add the garlic and ginger and cook stirring until fragrant. Return the beef to the skillet and pour over prepared sauce. Cook, stirring, until the sauce is glossy about 2 minutes more.Serve with rice.']"
http://www.delish.com/search//cooking/recipe-ideas/a25658914/pepper-steak-recipe/,Best-Ever Pepper Steak,0hours15mins,0hours30mins,"[' 1/4c.low-sodium soy sauce', '2 tbsp.rice wine vinegar', '4 tsp.packedbrown sugar', '1 tbsp.cornstarch', '2 tbsp.vegetable oil, divided', '1 lb.Kosher salt', '1 Freshly ground black pepper', '1 flank steak, thinly sliced against the grain', '3 red bell pepper, thinly sliced', '1 tbsp.green bell pepper, thinly sliced']","['Make sauce:In a medium bowl, whisk the soy sauce with the vinegar, sugar, and cornstarch. Set aside.In a large skillet over high heat, heat 1 tablespoon oil. Addflank steak, season with salt, and cook until cooked through andseared on all sides, about 8 minutes. Remove steak to a plate.Add 1 tablespoon remaining oil andred and green bell peppers to the skillet. Cook until softened, about 4 minutes. Add the garlic and ginger and cook stirring until fragrant. Return the beef to the skillet and pour over prepared sauce. Cook, stirring, until the sauce is glossy about 2 minutes more.Serve with rice.']"
http://www.delish.com/search//cooking/recipe-ideas/a25751125/trash-can-nachos-recipe/,Trash Can Nachos,0hours20mins,0hours40mins,"['2 small tomatoes, chopped', ' 1/2c.diced red onion', '1 jalapeño, seeded and minced', ' 1/4c.freshly chopped cilantro', '1 tbsp.lime juice', '1 tbsp.Kosher salt', '1 lb.Freshly ground black pepper', '3 extra-virgin olive oil', ' 1/2tsp.ground beef', ' 1/2tsp.Kosher salt', ' 1/2tsp.Freshly ground black pepper', '2 tbsp.cloves garlic, minced', '2 tbsp.ground cumin', '2 c.paprika', ' 1/2tsp.Cholula® Original Hot Sauce', '2 c.butter', '2 c.all-purpose flour', '1 lb.whole milk', '1 Cholula® Original Hot Sauce', '1 shredded cheddar']","['In a medium bowl, combine tomatoes, onion, jalapeño, cilantro, and lime juice. Season with salt and pepper.', 'In a large skillet, heat oil over medium-high heat. Add the ground beef and season with salt and pepper. Cook, stirring occasionally, until no pink remains, about 6 minutes. Drain excess fat, then add garlic, cumin, paprika, and Cholula hot sauce, and cook, stirring until fragrant, about 1 minute more. Remove from the heat and set aside.', 'In a medium pot, melt butter over medium heat. Add flour and stir,1 minute. Slowly whisk in milk, then continue to cook over medium, stirring constantly until thickened, about 6 minutes. Remove from the heat and stir in Cholula hot sauce and cheddar. Season with salt and pepper.', 'Set aside ½ cup of the pico de gallo, ½ cup of the shredded cheese, and ½ cup of the sour cream, for garnishing the nachos.In the bottom of a 110-oz. tin can, spread a thin layer of cheese sauce. Using a ¼ of the tortilla chips, make an evenlayer of chips over the cheese sauce. Top with ⅓ of the remaining cheese sauce, ⅓ of the cooked beef, ⅓ of the black beans, ⅓ of the shredded cheese, ⅓ of the remaining pico de gallo, and ⅓ of the remaining sour cream. Drizzle with Cholula.Repeat layering the chips, cheese sauce, beef, black beans, remaining shredded cheese, pico de gallo, sour cream, and Cholula two more times. Layer the remaining nacho chips on top.Place a dinner plate on top of the can and carefully flip over and slowly remove the tin from the nachos, leaving a nacho tower behind. Top the nacho tower with the reserved sour cream, pico de gallo, andshredded cheese. Drizzle with Cholula before serving.']"
http://www.delish.com/search//cooking/recipe-ideas/a25751125/trash-can-nachos-recipe/,Trash Can Nachos,0hours20mins,0hours40mins,"['2 small tomatoes, chopped', ' 1/2c.diced red onion', '1 jalapeño, seeded and minced', ' 1/4c.freshly chopped cilantro', '1 tbsp.lime juice', '1 tbsp.Kosher salt', '1 lb.Freshly ground black pepper', '3 extra-virgin olive oil', ' 1/2tsp.ground beef', ' 1/2tsp.Kosher salt', ' 1/2tsp.Freshly ground black pepper', '2 tbsp.cloves garlic, minced', '2 tbsp.ground cumin', '2 c.paprika', ' 1/2tsp.Cholula® Original Hot Sauce', '2 c.butter', '2 c.all-purpose flour', '1 lb.whole milk', '1 Cholula® Original Hot Sauce', '1 shredded cheddar']","['In a medium bowl, combine tomatoes, onion, jalapeño, cilantro, and lime juice. Season with salt and pepper.', 'In a large skillet, heat oil over medium-high heat. Add the ground beef and season with salt and pepper. Cook, stirring occasionally, until no pink remains, about 6 minutes. Drain excess fat, then add garlic, cumin, paprika, and Cholula hot sauce, and cook, stirring until fragrant, about 1 minute more. Remove from the heat and set aside.', 'In a medium pot, melt butter over medium heat. Add flour and stir,1 minute. Slowly whisk in milk, then continue to cook over medium, stirring constantly until thickened, about 6 minutes. Remove from the heat and stir in Cholula hot sauce and cheddar. Season with salt and pepper.', 'Set aside ½ cup of the pico de gallo, ½ cup of the shredded cheese, and ½ cup of the sour cream, for garnishing the nachos.In the bottom of a 110-oz. tin can, spread a thin layer of cheese sauce. Using a ¼ of the tortilla chips, make an evenlayer of chips over the cheese sauce. Top with ⅓ of the remaining cheese sauce, ⅓ of the cooked beef, ⅓ of the black beans, ⅓ of the shredded cheese, ⅓ of the remaining pico de gallo, and ⅓ of the remaining sour cream. Drizzle with Cholula.Repeat layering the chips, cheese sauce, beef, black beans, remaining shredded cheese, pico de gallo, sour cream, and Cholula two more times. Layer the remaining nacho chips on top.Place a dinner plate on top of the can and carefully flip over and slowly remove the tin from the nachos, leaving a nacho tower behind. Top the nacho tower with the reserved sour cream, pico de gallo, andshredded cheese. Drizzle with Cholula before serving.']"
http://www.delish.com/search//cooking/recipe-ideas/a51451/easy-chicken-parmesan-recipe/,Easy Chicken Parmesan Recipe,0hours15mins,1hour15mins,"['1 1/2c.panko bread crumbs', ' 1/2tsp.garlic powder', ' 1/4c.freshly grated Parmesan', '2 large eggs, beaten with 1 tbsp. water', ' 1/2c.all-purpose flour', '1 1/2lb.boneless skinless chicken cutlets', '1 c.Kosher salt', '2 tbsp.Freshly ground black pepper', ' 1/2Vegetable oil', '4 shredded mozzarella', '1 extra-virgin olive oil', ' 1/4c.small onion, finely chopped', '2 tbsp.cloves garlic, sliced']","['Preheat oven to 400º. Prepare breading station with 3 large mixing bowls: 1 bowl with panko, garlic powder, and Parmesan mixed with a fork; another with the egg mixture; and the third bowl with flour. Season chicken with salt and pepper, then coat each piece of chicken in flour and shake off excess. Dip chicken into egg mixture and then into bread crumb mixture; repeat steps for remaining chicken and set aside on a plate.In a deep cast-iron skillet over medium-high heat, add 1/4 oil. When pan is hot but not smoking, add chicken. Cook until golden brown, 5 to 7 minutes, flipping halfway through.Transfer to a paper towel-lined plate to drain.Meanwhile, make marinara: In a medium pot over medium heat,heat oil. Add onion and garlic and cook until soft, 4 minutes. Add in tomato and water, season with salt and pepper and red pepper flakes, and let simmer, 10 minutes. Remove from heat and stir in basil.Pour sauce into a 9-x-13 baking dish and place chicken in sauce. Top with mozzarella and bake until cheese is melty, 10 to 12 minutes. If desired, broil until cheese is golden, 3 minutes.Top with basil and serve immediately.']"
http://www.delish.com/search//cooking/recipe-ideas/a51451/easy-chicken-parmesan-recipe/,Easy Chicken Parmesan Recipe,0hours15mins,1hour15mins,"['1 1/2c.panko bread crumbs', ' 1/2tsp.garlic powder', ' 1/4c.freshly grated Parmesan', '2 large eggs, beaten with 1 tbsp. water', ' 1/2c.all-purpose flour', '1 1/2lb.boneless skinless chicken cutlets', '1 c.Kosher salt', '2 tbsp.Freshly ground black pepper', ' 1/2Vegetable oil', '4 shredded mozzarella', '1 extra-virgin olive oil', ' 1/4c.small onion, finely chopped', '2 tbsp.cloves garlic, sliced']","['Preheat oven to 400º. Prepare breading station with 3 large mixing bowls: 1 bowl with panko, garlic powder, and Parmesan mixed with a fork; another with the egg mixture; and the third bowl with flour. Season chicken with salt and pepper, then coat each piece of chicken in flour and shake off excess. Dip chicken into egg mixture and then into bread crumb mixture; repeat steps for remaining chicken and set aside on a plate.In a deep cast-iron skillet over medium-high heat, add 1/4 oil. When pan is hot but not smoking, add chicken. Cook until golden brown, 5 to 7 minutes, flipping halfway through.Transfer to a paper towel-lined plate to drain.Meanwhile, make marinara: In a medium pot over medium heat,heat oil. Add onion and garlic and cook until soft, 4 minutes. Add in tomato and water, season with salt and pepper and red pepper flakes, and let simmer, 10 minutes. Remove from heat and stir in basil.Pour sauce into a 9-x-13 baking dish and place chicken in sauce. Top with mozzarella and bake until cheese is melty, 10 to 12 minutes. If desired, broil until cheese is golden, 3 minutes.Top with basil and serve immediately.']"
http://www.delish.com/search//cooking/recipe-ideas/a57946/easy-white-chicken-chili-recipe/,White Chicken Chili,0hours10mins,0hours40mins,"['1 tbsp.extra-virgin olive oil', '1 small yellow onion, diced', '1 jalapeño, seeded and minced', '2 cloves garlic, minced', ' 1/2tsp.oregano', ' 1/2tsp.ground cumin', '2 (4.5 oz.) cans green chilies', '3 bonelessskinless chicken breasts, cut into thirds', '5 c.low-sodium chicken broth', '2 Kosher salt', '1 1/2c.Freshly ground black pepper', ' 1/2c.(15 oz.) cans white beans, drained and rinsed', ' 1/4c.frozen corn', ' 1/4c.sour cream']","['In a large pot, over medium heat, heat oil. Add onion and jalapeño and cook until soft, about 5 minutes. Add garlic, oregano, and cumin and cook until fragrant, 1minute. Add green chilis, chicken, and broth and season with salt and pepper.Bring to a boil, then reduce heat andsimmer, covered, 10 to 12 minutes, until chicken is tender and cooked through. Transfer chicken to a plate and shred with two forks.Return to pot and add white beans and corn. Bring to a simmer and let cook, 10 minutes. Turn off heat and stir in sour cream. Ladle chili into bowls and garnish with cilantro, cheese, andchips before serving.']"
http://www.delish.com/search//cooking/recipe-ideas/a57946/easy-white-chicken-chili-recipe/,White Chicken Chili,0hours10mins,0hours40mins,"['1 tbsp.extra-virgin olive oil', '1 small yellow onion, diced', '1 jalapeño, seeded and minced', '2 cloves garlic, minced', ' 1/2tsp.oregano', ' 1/2tsp.ground cumin', '2 (4.5 oz.) cans green chilies', '3 bonelessskinless chicken breasts, cut into thirds', '5 c.low-sodium chicken broth', '2 Kosher salt', '1 1/2c.Freshly ground black pepper', ' 1/2c.(15 oz.) cans white beans, drained and rinsed', ' 1/4c.frozen corn', ' 1/4c.sour cream']","['In a large pot, over medium heat, heat oil. Add onion and jalapeño and cook until soft, about 5 minutes. Add garlic, oregano, and cumin and cook until fragrant, 1minute. Add green chilis, chicken, and broth and season with salt and pepper.Bring to a boil, then reduce heat andsimmer, covered, 10 to 12 minutes, until chicken is tender and cooked through. Transfer chicken to a plate and shred with two forks.Return to pot and add white beans and corn. Bring to a simmer and let cook, 10 minutes. Turn off heat and stir in sour cream. Ladle chili into bowls and garnish with cilantro, cheese, andchips before serving.']"
http://www.delish.com/search//cooking/recipe-ideas/a49105/cheesy-chicken-enchiladas-recipe/,Best-Ever Cheesy Chicken Enchiladas,0hours20mins,0hours50mins,"['1 tbsp.extra-virgin olive oil', ' 1/2lb.yellow onion, chopped', '1 red bell pepper, chopped', '2 cloves garlic, minced', '1 tsp.cumin', '1 (10-oz.) can red enchilada sauce', '1 (8-oz.) can crushed tomatoes', '3 c.cooked, shredded chicken', '2 c.shredded Monterey Jack, divided', '2 c.shredded cheddar, divided', ' 1/4c.freshly chopped cilantro, plus more for garnish', '12 Kosher salt']","['Preheat oven to 350°. In a large ovenproof skillet over medium-high heat, heat oil. Add onion and pepper and cook until onion is soft, 5 minutes. Add garlic and cumin and cook until fragrant, 1 minute. Add enchilada sauce and crushed tomatoes and cook until warmed through, 2 to5 minutes. Set aside1/2 cup of this saucefor topping the enchiladas.In a medium bowl, combine chicken, 1 cup Monterey Jack, 1 cup cheddar, and cilantro. Add 1 cup of the enchilada sauce mixture and toss to combine; season with salt. Add a small scoop of the chicken mixture in the center of 1 tortilla, then roll up and place seam side downin the skillet of enchilada sauce. Repeat withremaining tortillas.Spread the reserved 1/2 cup enchilada sauce on top and sprinkle with remaining cheese. Bake for 10 minutes or until cheese is bubbling and melted. Garnish with cilantro and serve.']"
http://www.delish.com/search//cooking/recipe-ideas/a49105/cheesy-chicken-enchiladas-recipe/,Best-Ever Cheesy Chicken Enchiladas,0hours20mins,0hours50mins,"['1 tbsp.extra-virgin olive oil', ' 1/2lb.yellow onion, chopped', '1 red bell pepper, chopped', '2 cloves garlic, minced', '1 tsp.cumin', '1 (10-oz.) can red enchilada sauce', '1 (8-oz.) can crushed tomatoes', '3 c.cooked, shredded chicken', '2 c.shredded Monterey Jack, divided', '2 c.shredded cheddar, divided', ' 1/4c.freshly chopped cilantro, plus more for garnish', '12 Kosher salt']","['Preheat oven to 350°. In a large ovenproof skillet over medium-high heat, heat oil. Add onion and pepper and cook until onion is soft, 5 minutes. Add garlic and cumin and cook until fragrant, 1 minute. Add enchilada sauce and crushed tomatoes and cook until warmed through, 2 to5 minutes. Set aside1/2 cup of this saucefor topping the enchiladas.In a medium bowl, combine chicken, 1 cup Monterey Jack, 1 cup cheddar, and cilantro. Add 1 cup of the enchilada sauce mixture and toss to combine; season with salt. Add a small scoop of the chicken mixture in the center of 1 tortilla, then roll up and place seam side downin the skillet of enchilada sauce. Repeat withremaining tortillas.Spread the reserved 1/2 cup enchilada sauce on top and sprinkle with remaining cheese. Bake for 10 minutes or until cheese is bubbling and melted. Garnish with cilantro and serve.']"
http://www.delish.com/search//cooking/recipe-ideas/a26573549/french-onion-chicken-meatballs-recipe/,French Onion Chicken Meatballs,0hours15mins,1hour15mins,"['2 tbsp.extra-virgin olive oil, for baking sheet', '1 lb.ground chicken', ' 1/2c.shredded Gruyère', ' 1/4c.bread crumbs', '2 tbsp.freshly chopped parsley', '1 large egg, beaten', '2 cloves garlic, minced', '1 tsp.kosher salt', '4 tbsp.Freshly ground black pepper', '2 butter', '2 large onions, thinly sliced', '2 c.cloves garlic, minced', '2 tsp.low-sodium beef broth', '1 1/2c.freshly chopped thyme, plus more for garnish']","['Preheat oven to 425°. Line a large baking sheet with foil and rub with oil.Make meatballs:In a large bowl, combine ground chicken, Gruyère, bread crumbs, parsley, egg, and garlic. Season with salt and pepper. Form into 16 meatballs, then place on prepared baking sheet and bake until golden and cooked through, 25 minutes.Meanwhile make sauce: In a large skillet over medium heat, melt butter. Add onions and cook until very soft and golden, 25 minutes, stirring often. Add garlic and cook until fragrant, 1 minute more. Add broth and thyme and season with salt and pepper. Bring to a boil, then reduce heat and let simmer until slightly thickened, 10 minutes.Add meatballs to skillet and sprinkle with Gruyère. Cover and cook until meatballs are warmed through and cheese is melty, 5 minutes. Serve warm, garnished with thyme.']"
http://www.delish.com/search//cooking/recipe-ideas/a26573549/french-onion-chicken-meatballs-recipe/,French Onion Chicken Meatballs,0hours15mins,1hour15mins,"['2 tbsp.extra-virgin olive oil, for baking sheet', '1 lb.ground chicken', ' 1/2c.shredded Gruyère', ' 1/4c.bread crumbs', '2 tbsp.freshly chopped parsley', '1 large egg, beaten', '2 cloves garlic, minced', '1 tsp.kosher salt', '4 tbsp.Freshly ground black pepper', '2 butter', '2 large onions, thinly sliced', '2 c.cloves garlic, minced', '2 tsp.low-sodium beef broth', '1 1/2c.freshly chopped thyme, plus more for garnish']","['Preheat oven to 425°. Line a large baking sheet with foil and rub with oil.Make meatballs:In a large bowl, combine ground chicken, Gruyère, bread crumbs, parsley, egg, and garlic. Season with salt and pepper. Form into 16 meatballs, then place on prepared baking sheet and bake until golden and cooked through, 25 minutes.Meanwhile make sauce: In a large skillet over medium heat, melt butter. Add onions and cook until very soft and golden, 25 minutes, stirring often. Add garlic and cook until fragrant, 1 minute more. Add broth and thyme and season with salt and pepper. Bring to a boil, then reduce heat and let simmer until slightly thickened, 10 minutes.Add meatballs to skillet and sprinkle with Gruyère. Cover and cook until meatballs are warmed through and cheese is melty, 5 minutes. Serve warm, garnished with thyme.']"
http://www.delish.com/search//cooking/recipe-ideas/a19992009/spring-chicken-soup-recipe/,Spring Chicken Soup,0hours10mins,0hours40mins,"['1 tbsp.extra-virgin olive oil', '1 medium onion, chopped', '2 large carrots, chopped', '2 stalks celery, chopped', ' 1/2lb.asparagus, trimmed and cut into 1 pieces', '2 zucchini, cut into half moons', '2 cloves garlic, minced', '1 tsp.oregano', '6 c.Kosher salt', '2 Freshly ground black pepper', '1 lb.chicken broth', ' 1/4c.sprigs thyme', '1 c.boneless skinless chicken breast', '1 c.lemon juice']","['In a large pot over medium heat, heat olive oil. Add onion, carrots, celery, asparagus, andzucchini and cook until soft, 7 minutes. Add garlic and cook until fragrant, 1 minute then season with oregano, salt, and pepper.Pour in chicken broth and thyme.Bring to a boil, then add chicken and lower heat. Let simmer until chicken is cooked through, 10 minutes.Remove chicken from pot and shred with two forks. Add chicken, lemon juice, peas, and corn to pot. Cook until warmed through, 5 minutes. Garnish with lemon slices and parsley to serve.']"
http://www.delish.com/search//cooking/recipe-ideas/a19992009/spring-chicken-soup-recipe/,Spring Chicken Soup,0hours10mins,0hours40mins,"['1 tbsp.extra-virgin olive oil', '1 medium onion, chopped', '2 large carrots, chopped', '2 stalks celery, chopped', ' 1/2lb.asparagus, trimmed and cut into 1 pieces', '2 zucchini, cut into half moons', '2 cloves garlic, minced', '1 tsp.oregano', '6 c.Kosher salt', '2 Freshly ground black pepper', '1 lb.chicken broth', ' 1/4c.sprigs thyme', '1 c.boneless skinless chicken breast', '1 c.lemon juice']","['In a large pot over medium heat, heat olive oil. Add onion, carrots, celery, asparagus, andzucchini and cook until soft, 7 minutes. Add garlic and cook until fragrant, 1 minute then season with oregano, salt, and pepper.Pour in chicken broth and thyme.Bring to a boil, then add chicken and lower heat. Let simmer until chicken is cooked through, 10 minutes.Remove chicken from pot and shred with two forks. Add chicken, lemon juice, peas, and corn to pot. Cook until warmed through, 5 minutes. Garnish with lemon slices and parsley to serve.']"
http://www.delish.com/search//cooking/recipe-ideas/a46891/cajun-stuffed-chicken-recipe/,Cajun-Stuffed Chicken,0hours5mins,0hours30mins,"['2 tbsp.extra-virgin olive oil', '1 c.medium onion, diced', '1 c.red and green bell pepper, diced', '4 Kosher salt', '1 c.Freshly ground black pepper', '2 tbsp.boneless, skinless chicken breasts']","['Preheat oven to 350°. In a large ovenproofskillet over medium heat, heatoil. Add onions and peppers and cook until soft, 5minutes. Season with salt and pepper. Remove from heat and let cool slightly.With a sharp paring knife, create a pocket in each chicken breast. Stuff each with vegetable mixture, then top withcheddar. Season chicken all over with Cajunseasoning, salt, and pepper.Add chicken to skillet and bake until cooked through, about 25 minutes.']"
http://www.delish.com/search//cooking/recipe-ideas/a46891/cajun-stuffed-chicken-recipe/,Cajun-Stuffed Chicken,0hours5mins,0hours30mins,"['2 tbsp.extra-virgin olive oil', '1 c.medium onion, diced', '1 c.red and green bell pepper, diced', '4 Kosher salt', '1 c.Freshly ground black pepper', '2 tbsp.boneless, skinless chicken breasts']","['Preheat oven to 350°. In a large ovenproofskillet over medium heat, heatoil. Add onions and peppers and cook until soft, 5minutes. Season with salt and pepper. Remove from heat and let cool slightly.With a sharp paring knife, create a pocket in each chicken breast. Stuff each with vegetable mixture, then top withcheddar. Season chicken all over with Cajunseasoning, salt, and pepper.Add chicken to skillet and bake until cooked through, about 25 minutes.']"
http://www.delish.com/search//cooking/recipe-ideas/a26243491/easy-chicken-and-dumplings-recipe/,Easy Chicken & Dumplings,0hours25mins,1hour5mins,"['2 tbsp.extra-virgin olive oil', '1 large onion, chopped', '2 medium carrots, peeled and diced', '1 rib celery, chopped', '1 tsp.dried oregano', '3 Kosher salt', '6 c.Freshly ground black pepper', '4 cloves garlic, minced', '2 low-sodium chicken broth', '3 boneless skinless chicken thighs', '1 c.boneless skinless chicken breasts', '1 1/2c.sprigs thyme', '1 tbsp.heavy cream', '1 1/2tsp.Freshly chopped parsley, for serving', '1 all-purpose flour', ' 2/3c.baking powder', '2 tbsp.kosher salt']","['Make soup:In a large Dutch ovenover medium heat, heat oil. Add onion, carrots, and celery and cook until tender, 5 minutes. Season with oregano, salt, and pepper. Add garlic and cook until fragrant, 1 minute.Add broth, chicken, and thyme to pot and bring to a boil. Reduce heat and simmer until chicken is cooked through, 10 minutes. Remove chicken and shred with two forks.While soup is simmering, make dumplings: In a large bowl, whisk together flour, baking powder, and salt. Make a well in the flour and add egg, buttermilk, and melted butter and whisk with a fork until combined.Add shredded chicken and heavy cream to pot, then return to a simmer. Drop spoonfuls of dumpling mix into pot, cover and cook on low until dumplings are cooked through, about 5 minutes.Garnish with parsley before serving.']"
http://www.delish.com/search//cooking/recipe-ideas/a26243491/easy-chicken-and-dumplings-recipe/,Easy Chicken & Dumplings,0hours25mins,1hour5mins,"['2 tbsp.extra-virgin olive oil', '1 large onion, chopped', '2 medium carrots, peeled and diced', '1 rib celery, chopped', '1 tsp.dried oregano', '3 Kosher salt', '6 c.Freshly ground black pepper', '4 cloves garlic, minced', '2 low-sodium chicken broth', '3 boneless skinless chicken thighs', '1 c.boneless skinless chicken breasts', '1 1/2c.sprigs thyme', '1 tbsp.heavy cream', '1 1/2tsp.Freshly chopped parsley, for serving', '1 all-purpose flour', ' 2/3c.baking powder', '2 tbsp.kosher salt']","['Make soup:In a large Dutch ovenover medium heat, heat oil. Add onion, carrots, and celery and cook until tender, 5 minutes. Season with oregano, salt, and pepper. Add garlic and cook until fragrant, 1 minute.Add broth, chicken, and thyme to pot and bring to a boil. Reduce heat and simmer until chicken is cooked through, 10 minutes. Remove chicken and shred with two forks.While soup is simmering, make dumplings: In a large bowl, whisk together flour, baking powder, and salt. Make a well in the flour and add egg, buttermilk, and melted butter and whisk with a fork until combined.Add shredded chicken and heavy cream to pot, then return to a simmer. Drop spoonfuls of dumpling mix into pot, cover and cook on low until dumplings are cooked through, about 5 minutes.Garnish with parsley before serving.']"
